population,asset_class,symbol,horizon_min,valid_origins,potential_row_offset_origins,origins_rejected_for_gaps,signed_endpoint_bps_p10,signed_endpoint_bps_p50,signed_endpoint_bps_p90,signed_endpoint_bps_p99,absolute_endpoint_bps_p10,absolute_endpoint_bps_p50,absolute_endpoint_bps_p90,absolute_endpoint_bps_p99,future_up_excursion_bps_p10,future_up_excursion_bps_p50,future_up_excursion_bps_p90,future_up_excursion_bps_p99,future_down_excursion_bps_p10,future_down_excursion_bps_p50,future_down_excursion_bps_p90,future_down_excursion_bps_p99
crypto_spot; 0G/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,0G/USD,5,196,1817,1621,-241.93548387096752,0.0,212.80063749637645,408.2469053195053,0.0,106.38297872340496,300.8702391139378,408.2469053195053,-40.32258064516125,81.30081300812941,267.4102674102674,530.6039488966335,0.0,81.63265306122436,308.3700440528636,403.5874439461884
crypto_spot; VVV/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,VVV/USD,15,212,3721,3509,-93.43029335245822,-5.838974782044759,105.82771647881397,298.6921540540551,5.262396460568253,33.50565364754476,150.79515272506262,317.6399023313359,1.1008553698368395,36.51671486904484,147.1452566009651,381.4974367938998,-0.5251487921560374,32.687383525942806,155.72592500620874,371.88528661833243
crypto_spot; VVV/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,VVV/USD,60,15,3676,3661,96.8628004169192,166.70525584626006,207.369209422275,216.50521482561717,118.53995089346415,166.70525584626006,207.369209422275,216.50521482561717,164.15224008115814,193.33178976614906,253.03934231826642,265.1534826036932,30.7636677822809,97.82357027089628,126.1696552488154,163.21747079872412
crypto_spot; VVV/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,VVV/USD,240,0,3496,3496,,,,,,,,,,,,,,,,
crypto_spot; W/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,W/USD,5,5,1594,1589,4.16233090530671,20.81165452653355,48.80532512046054,59.758581292533904,4.16233090530671,20.81165452653355,48.80532512046054,59.758581292533904,10.405827263266776,20.81165452653355,56.95196463166274,60.57324524365412,0.0,0.0,12.19512195121908,19.512195121950526
crypto_spot; W/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,W/USD,15,0,1584,1584,,,,,,,,,,,,,,,,
crypto_spot; W/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,W/USD,60,0,1539,1539,,,,,,,,,,,,,,,,
crypto_spot; W/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,W/USD,240,0,1359,1359,,,,,,,,,,,,,,,,
crypto_spot; WAL/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WAL/USD,5,121,2023,1902,-54.49591280654032,3.906250000000888,54.66614603670372,104.04652277443779,3.906250000000888,31.262211801483808,82.22396241190255,113.58944523684485,0.0,28.65329512893977,85.27131782945841,151.75116735716674,-11.741682974559797,23.300970873785243,62.18422075398355,120.25619068008315
crypto_spot; WAL/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WAL/USD,15,23,2013,1990,-51.13783909338165,7.824726134584292,65.89615233608103,103.30620686569294,7.800331041413866,36.80529996319404,79.58478269749713,107.49721093884222,30.58084480670154,81.99921905505559,130.8588081294988,188.02040835127588,-9.004153740996387,50.78125000000044,81.00295264481994,99.41154191231077
crypto_spot; WAL/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WAL/USD,60,0,1968,1968,,,,,,,,,,,,,,,,
crypto_spot; WAL/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WAL/USD,240,0,1788,1788,,,,,,,,,,,,,,,,
crypto_spot; WAR/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WAR/USD,5,1,140,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.3157894736836,526.3157894736836,526.3157894736836,526.3157894736836
crypto_spot; WAR/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WAR/USD,15,0,130,130,,,,,,,,,,,,,,,,
crypto_spot; WAR/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WAR/USD,60,0,85,85,,,,,,,,,,,,,,,,
crypto_spot; WAR/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WAR/USD,240,0,0,0,,,,,,,,,,,,,,,,
crypto_spot; WARD/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WARD/USD,5,5,211,206,-68.18861336959702,31.347962382444194,81.32836990595571,92.50783699059478,31.230773738024407,62.695924764890606,93.40170278637672,93.71517027863688,-37.1517027863768,62.695924764890606,81.32836990595571,92.50783699059478,-18.808777429466517,0.0,253.94712730148643,387.6238148973315
crypto_spot; WARD/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WARD/USD,15,0,201,201,,,,,,,,,,,,,,,,
crypto_spot; WARD/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WARD/USD,60,0,156,156,,,,,,,,,,,,,,,,
crypto_spot; WARD/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WARD/USD,240,0,0,0,,,,,,,,,,,,,,,,
crypto_spot; WAXL/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WAXL/USD,5,2,503,501,4.415011037527616,22.075055187638082,39.73509933774855,43.7086092715234,4.415011037527616,22.075055187638082,39.73509933774855,43.7086092715234,19.86754966887405,99.33774834437025,178.80794701986645,196.6887417218531,0.0,0.0,0.0,0.0
crypto_spot; WAXL/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WAXL/USD,15,0,493,493,,,,,,,,,,,,,,,,
crypto_spot; WAXL/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WAXL/USD,60,0,448,448,,,,,,,,,,,,,,,,
crypto_spot; WAXL/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WAXL/USD,240,0,268,268,,,,,,,,,,,,,,,,
crypto_spot; WBT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WBT/USD,5,1,2396,2395,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,6.765899864682456,-1.3531799729360472,-1.3531799729360472,-1.3531799729360472,-1.3531799729360472
crypto_spot; WBT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WBT/USD,15,0,2386,2386,,,,,,,,,,,,,,,,
crypto_spot; WBT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WBT/USD,60,0,2341,2341,,,,,,,,,,,,,,,,
crypto_spot; WBT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WBT/USD,240,0,2161,2161,,,,,,,,,,,,,,,,
crypto_spot; WBTC/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WBTC/USD,5,0,222,222,,,,,,,,,,,,,,,,
crypto_spot; WBTC/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WBTC/USD,15,0,212,212,,,,,,,,,,,,,,,,
crypto_spot; WBTC/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WBTC/USD,60,0,167,167,,,,,,,,,,,,,,,,
crypto_spot; WBTC/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WBTC/USD,240,0,0,0,,,,,,,,,,,,,,,,
crypto_spot; WCT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WCT/USD,5,0,69,69,,,,,,,,,,,,,,,,
crypto_spot; WCT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WCT/USD,15,0,59,59,,,,,,,,,,,,,,,,
crypto_spot; WCT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WCT/USD,60,0,14,14,,,,,,,,,,,,,,,,
crypto_spot; WCT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WCT/USD,240,0,0,0,,,,,,,,,,,,,,,,
crypto_spot; WELL/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WELL/USD,5,0,200,200,,,,,,,,,,,,,,,,
crypto_spot; WELL/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WELL/USD,15,0,190,190,,,,,,,,,,,,,,,,
crypto_spot; WELL/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WELL/USD,60,0,145,145,,,,,,,,,,,,,,,,
crypto_spot; WELL/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WELL/USD,240,0,0,0,,,,,,,,,,,,,,,,
crypto_spot; WIF/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WIF/USD,5,493,3788,3295,-40.92096151496149,0.0,52.467957458413046,128.0936374823119,4.688672333007071,23.137436372048235,65.70305934325039,149.40814138261894,-4.689552338533742,18.570102135559985,69.48602628906065,202.63243145959657,-4.9776449967269265,15.212981744421317,52.732936793243425,126.62886928326267
crypto_spot; WIF/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WIF/USD,15,70,3778,3708,-72.36369555800648,33.01112817618357,122.92338854951468,233.34422393971485,14.483660337665794,56.88577675804551,122.92338854951468,233.34422393971485,8.848053062164631,82.6451902691594,205.2443108842781,286.6800454799304,-4.773150701143036,26.207425733111855,120.36214527053868,151.0457811735322
crypto_spot; WIF/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WIF/USD,60,0,3733,3733,,,,,,,,,,,,,,,,
crypto_spot; WIF/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WIF/USD,240,0,3553,3553,,,,,,,,,,,,,,,,
crypto_spot; WIN/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WIN/USD,5,0,88,88,,,,,,,,,,,,,,,,
crypto_spot; WIN/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WIN/USD,15,0,78,78,,,,,,,,,,,,,,,,
crypto_spot; WIN/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WIN/USD,60,0,33,33,,,,,,,,,,,,,,,,
crypto_spot; WIN/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WIN/USD,240,0,0,0,,,,,,,,,,,,,,,,
crypto_spot; WLD/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WLD/USD,5,498,3570,3072,-40.26191563880121,0.0,48.77499468786572,142.06005513620778,2.529084471423193,20.118197254712644,64.60349220740704,148.9143680772726,-5.554425652614103,17.34617120505377,63.55422905233966,149.8341255694177,-5.073214786040836,14.895733563105583,57.0232352018335,144.23868100795056
crypto_spot; WLD/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WLD/USD,15,80,3560,3480,-61.32290790311812,-15.120983107788089,41.96439028606615,104.89443281716218,5.052674388832612,22.554049461219748,72.21063980718553,146.7586003578393,0.0,20.1893287742394,111.18636442439737,180.53590469546288,7.348721634434786,25.198527697363193,105.19931328342757,172.59287278269983
crypto_spot; WLD/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WLD/USD,60,0,3515,3515,,,,,,,,,,,,,,,,
crypto_spot; WLD/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WLD/USD,240,0,3335,3335,,,,,,,,,,,,,,,,
crypto_spot; WLFI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WLFI/USD,5,9,1398,1389,-27.75470903291821,0.0,38.98256323017968,51.43346759062304,13.840830449826313,17.513134851139256,56.04662457503618,67.67362797474611,-6.896551724138164,0.0,52.91071473244369,53.248442698820675,-17.636904910813378,17.513134851138147,72.77804759592144,86.50315687226859
crypto_spot; WLFI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WLFI/USD,15,0,1388,1388,,,,,,,,,,,,,,,,
crypto_spot; WLFI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WLFI/USD,60,0,1343,1343,,,,,,,,,,,,,,,,
crypto_spot; WLFI/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WLFI/USD,240,0,1163,1163,,,,,,,,,,,,,,,,
crypto_spot; WMTX/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WMTX/USD,5,48,236,188,-27.32987154960287,0.0,140.64242790059805,341.2296972163323,0.0,27.32987154960287,151.7373828239348,341.2296972163323,-7.499999999999836,27.32987154960398,262.176877043618,427.6649746192896,25.062656641603454,50.00000000000004,139.7644408901842,241.79861218536678
crypto_spot; WMTX/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WMTX/USD,15,11,226,215,-27.32987154960287,184.71872376154553,314.62585034013557,470.2380952380954,27.32987154960287,184.71872376154553,314.62585034013557,470.2380952380954,27.32987154960398,355.44360481388094,487.528344671202,487.528344671202,25.510204081632402,54.65974309920685,151.133501259445,170.72559502390328
crypto_spot; WMTX/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WMTX/USD,60,0,181,181,,,,,,,,,,,,,,,,
crypto_spot; WMTX/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WMTX/USD,240,0,1,1,,,,,,,,,,,,,,,,
crypto_spot; WOO/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,WOO/USD,5,0,176,176,,,,,,,,,,,,,,,,
crypto_spot; WOO/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,WOO/USD,15,0,166,166,,,,,,,,,,,,,,,,
crypto_spot; WOO/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,WOO/USD,60,0,121,121,,,,,,,,,,,,,,,,
crypto_spot; WOO/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,WOO/USD,240,0,0,0,,,,,,,,,,,,,,,,
crypto_spot; XAN/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,XAN/USD,5,25,867,842,-142.04248366013104,-21.69197396963196,148.00017408712935,306.4491516186472,19.76053343021622,93.33333333333415,304.35023721786837,399.84313725490205,-9.951086725363599,29.019152640743506,150.3821281599045,306.4491516186472,-7.411982705373794,87.8734622144095,590.0800510699847,1186.4052287581708
crypto_spot; XAN/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,XAN/USD,15,0,857,857,,,,,,,,,,,,,,,,
crypto_spot; XAN/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,XAN/USD,60,0,812,812,,,,,,,,,,,,,,,,
crypto_spot; XAN/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,XAN/USD,240,0,632,632,,,,,,,,,,,,,,,,
crypto_spot; XAUT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,XAUT/USD,5,77,1610,1533,-34.15924961151728,1.1154240842370378,26.509433273246067,31.999538311197064,1.249723125804625,14.68528308707251,34.692590624395784,50.25788517267145,-3.4577671569171464,9.282528470195839,27.706977324605475,44.447923105824984,-4.278230381868475,4.764281500976297,36.81585270116884,67.02470031024346
crypto_spot; XAUT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,crypto_spot,XAUT/USD,15,8,1600,1592,27.375439993031936,32.33596898627012,37.34554487460806,40.079216223474276,27.375439993031936,32.33596898627012,37.34554487460806,40.079216223474276,40.61696183397623,49.91039333917868,54.70062190748415,54.70062190748415,-1.543420037222853,4.991033672448464,14.233696301959476,16.514801956679303
crypto_spot; XAUT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,crypto_spot,XAUT/USD,60,0,1555,1555,,,,,,,,,,,,,,,,
crypto_spot; XAUT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,crypto_spot,XAUT/USD,240,0,1375,1375,,,,,,,,,,,,,,,,
crypto_spot; XAUT/USDT; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,crypto_spot,XAUT/USDT,5,19,515,496,-31.471210325195955,0.2259938077697754,23.62245976961574,30.862184471582932,0.9683466960099807,13.659978502329473,32.534325208641185,53.461589545863625,-0.31743872298939374,10.219143862837399,27.80804231950906,54.35062119904638,-4.0214320209601695,2.6822835173678783,45.89247191016743,63.61596266381209
